opeid6,name,VA_earnings,VA_condearnings,VA_emp,VA_gainfulemp
22855,The Creative Circus,10095.315,5017.1782,.13413855,.19154297
22857,Bayshire Academy of Beauty Craft Inc,931.47748,-3879.9084,.13298981,.097947143
22859,UCAS University of Cosemtology Arts & Sciences-McAllen,337.9632,-4877.7046,.13542868,.034234792
22863,Carolina Beauty College 8,-278.33917,-4939.5547,.11776637,.044023428
22865,ITT Technical Institute-Tampa,6647.1221,2207.6448,.14872059,.22432318
22866,Little Big Horn College,9661.3438,4907.168,.1954958,.2662321
22871,La Belle Beauty School,-12.708842,-5248.8438,.11233979,.012690375
22874,Marsha Kay Beauty College,174.63622,-4318.2271,.11242486,.040357556
22878,National Tractor Trailer School Inc-Liverpool,2724.0588,-1345.8076,.13520114,.12161294
22879,Raphael's School of Beauty Culture Inc-Niles,-135.64046,-4190.4688,.11301895,.052898791
22884,Gwinnett Technical College,9188.2568,4519.4658,.16227651,.2417262
22888,Empire Beauty School-Warminster,-1697.8928,-6299.9775,.1131033,.036012441
22895,Pace Institute,5845.7725,1513.319,.15027577,.20624548
22896,Consolidated School of Business-York,2590.2197,-1036.6953,.12965354,.18891624
22897,Jolie Hair and Beauty Academy-Wilkes-Barre,-1511.02,-6001.0151,.10773551,.035109337
22898,Brightwood Career Institute-Philadelphia Mills,5437.3496,673.85919,.15140095,.2034796
22910,Lincoln Technical Institute-South Plainfield,2325.5454,-1433.8613,.11531602,.13542509
22912,Cannella School of Hair Design-Chicago,104.42788,-5427.5791,.12077613,.016770963
22916,ITT Technical Institute-San Diego,6212.2925,1942.587,.14862017,.19322596
22927,Lansdale School of Cosmetology Inc,-366.67972,-4840.9785,.11189358,.03402251
22932,ATI Career Training Center-Oakland Park,1216.272,-2097.1567,.11665574,.15931155
22936,Advanced Technical Centers,1594.8694,-2965.8101,.12274437,.061920863
22939,Volunteer Beauty Academy-Madison,-1469.1577,-5674.3042,.10437757,.025481224
22940,Volunteer Beauty Academy-Dyersburg,-698.82391,-4976.9146,.10902363,.039433528
22948,Capitol City Careers,3085.9434,-1839.8064,.1401871,.13765557
22950,Everest College-Phoenix,5174.0518,-498.3111,.17115435,.21732093
22955,Cannella School of Hair Design-Elgin,-598.88953,-5426.5225,.11658717,.045466784
22957,National Academy of Beauty Arts-Farmington,-1445.5203,-6027.7656,.10680802,-.0034170803
22960,Prince Institute-Southeast,4485.5796,520.48334,.13627535,.16972429
22970,Charlotte Technical College,6999.7573,3834.0437,.1343022,.21905725
22975,Oehrlein School of Cosmetology,-167.59204,-4284.6582,.10900672,.042148925
22985,Everest College-Salt Lake City,2630.3398,-1504.6344,.14216569,.16135949
23000,W F Kaynor Technical High School,10247.315,5975.6255,.17750174,.25898129
23001,Altierus Career College Everett,5111.5347,1586.6692,.14384884,.21689922
23002,Esthetics Institute at Concord Academy,-997.55212,-6287.0591,.13370475,-.0072759888
23009,Withlacoochee Technical College,7002.7197,3481.8943,.15129049,.20291926
23011,Turtle Mountain Community College,6596.77,2842.1211,.15924758,.20585823
23014,Ohio Valley College of Technology,4618.5264,881.86896,.14988171,.13488188
23028,Mississippi College of Beauty Culture,-939.94519,-5522.0366,.11657007,.016670745
23036,Fortis College-Ravenna,5035.834,1104.9645,.14970547,.19371
23044,YTI Career Institute-Capital Region,4028.1208,218.65637,.13677183,.15662876
23045,Heritage Institute-Manassas,1915.7303,-2935.6802,.14755872,.13877533
23047,Tri-Rivers Career Center,9450.8145,5467.1279,.15955932,.25654015
23048,PJ's College of Cosmetology-Richmond,-1603.2319,-6357.3369,.10703433,.037089095
23057,Fortis College-Tampa,2165.8281,-2698.6687,.14972752,.1610975
23058,Florida Career College-Miami,4093.1763,569.93054,.12579021,.19484463
23063,Brightwood College-Modesto,4854.8887,-769.88165,.17977725,.21137622
23067,Fort Worth Beauty School,358.2663,-5307.623,.13010025,.00059924426
23068,Platt College-Tulsa,4547.4185,668.34369,.14192832,.17078285
23069,Iowa School of Beauty-Ottumwa,-425.94568,-4596.6016,.10264291,.057060692
23074,George Stone Technical Center,2996.8972,-49.887363,.12247121,.14633559
23089,Masters of Cosmetology College,-146.49968,-4627.9282,.11574094,.036756285
23091,American College of Hair Design Inc,-964.40906,-5594.6772,.11565657,.017819323
23095,Clovis Adult Education,13111.129,6998.144,.2038285,.28510186
23108,Lancaster County Career and Technology Center,8190.165,5163.7129,.14040291,.22932221
23110,Paul Mitchell the School-Portland,19.740099,-4271.0952,.11509901,.069855362
23112,American School of Technology,3739.6265,-465.51346,.14418122,.12879169
23120,Adult and Continuing Education-BCTS,5692.3784,2515.0518,.13174824,.1681415
23122,Brightwood College-Houston,4968.2056,-714.17535,.17226532,.19438142
23123,La James International College-East Moline,-911.54669,-5324.3481,.1105182,.05429282
23139,Westwood College-O'Hare Airport,4831.2163,-433.25665,.15471494,.21964605
23140,Elevate Salon Institute-Chubbuck,-1268.0181,-5435.9541,.095773943,.046896406
23142,Empire Beauty School-Peekskill,-721.0174,-5170.5938,.11249059,.051053844
23154,Northeast Texas Community College,9133.377,5307.71,.16983284,.24279799
23155,Toledo Academy of Beauty Culture-East,-304.80936,-4140.9175,.10263533,.042315748
23162,Miami Lakes Educational Center and Technical College,8892.0313,5145.1631,.14485075,.23391901
23166,Connecticut Center for Massage Therapy-Newington,2965.5352,-1958.0258,.15126857,.12717342
23173,Tricoci University of Beauty Culture-Danville,-442.37918,-4737.9033,.11105095,.055903986
23198,The Beauty Institute Schwarzkopf Professional-Coeur D'Alene,-761.36737,-5010.0288,.11919713,.042897485
23208,Magnolia College of Cosmetology,525.89856,-4457.2803,.12635484,.035748586
23209,Tidewater Tech-Trades,998.84796,-3190.7065,.11480729,.10293002
23212,Orange Technical College-Westside Campus,4867.8647,2377.5283,.11863368,.19115172
23214,Toni & Guy Hairdressing Academy-Atlanta,-254.76619,-4873.5078,.10770454,.029670523
23217,ITT Technical Institute-Thornton,6055.3003,1617.1097,.14306201,.19797467
23218,ITT Technical Institute-Sylmar,6277.0386,2056.0222,.14492209,.20397791
23219,ITT Technical Institute-Anaheim,7625.5244,3045.4802,.15014203,.24213126
23233,Professional's Choice Hair Design Academy,-569.62067,-4815.4712,.10826878,.055935919
23237,Pat Wilson's Beauty College,-386.95551,-4745.2871,.10872352,.029012792
23244,Allstate Hairstyling & Barber College,-328.25906,-4728.5181,.10601436,.03842717
23245,Michigan College of Beauty-Monroe,-1569.2112,-6143.5479,.099400327,.039880253
23247,Empire Beauty School-Madison,-454.27231,-4544.7324,.10656668,.058886837
23256,New York Institute of English and Business,5529.6875,-855.17505,.167751,.17158028
23257,La Baron Hairdressing Academy-New Bedford,-1314.8218,-5721.5176,.10450124,.014469882
23258,La Baron Hairdressing Academy-Brockton,-1353.7865,-5885.4917,.10534199,.0135115
23260,UCAS University of Cosmetology Arts & Sciences-San Antonio 410,219.52271,-4681.8887,.12952386,.063879728
23262,Brightwood College-Nashville,5988.77,1516.2513,.16201396,.20033781
23263,Fortis Institute-Cookeville,6905.6792,2880.7549,.16305166,.21514738
23265,Interface College-Spokane,4541.9121,1084.6334,.139983,.18437737
23268,Meridian College,2790.5212,-2152.356,.14853527,.14476687
23269,Sunstate Academy,-810.75702,-5759.7988,.12639314,.046370272
23278,Pineville Beauty School,-1069.1671,-5707.8071,.11377823,.016649939
23285,Moler-Pickens Beauty Academy,-323.70529,-5158.5215,.12553731,.026608158
23286,ITT Technical Institute-Arlington,6190.3257,1570.6591,.13727969,.20111617
23299,Florida Institute of Ultrasound Inc,7289.5479,2797.6252,.16001564,.22825938
23301,Pioneer Pacific College,2106.6125,-2319.0239,.13346693,.13804346
23303,Lebanon County Area Vocational Technical School,8802.5137,4882.3687,.16130556,.23965786
23309,Iowa School of Beauty-Marshalltown,-626.46887,-4813.4922,.10175408,.055534929
23310,Maryland Beauty Academy of Essex,-1037.0703,-5571.5459,.10630941,.019409016
23313,Interactive College of Technology,3900.6155,-1019.0522,.13817005,.10350154
23314,Northwest Hair Academy,-3734.1284,-7056.9258,.078557871,.015161388
23321,Empire Beauty School-Manitowoc,-712.77856,-4866.1094,.1083332,.050698318
23322,Hair Professionals Career College,-1056.0099,-5581.4971,.10515128,.020070679
23328,CET-San Jose,1095.8582,-5456.9487,.1510137,.088599466
23343,Empire Beauty School-Cincinnati,-132.61992,-4527.8862,.11621146,.066494785
23344,Centura College-Virginia Beach,1979.2813,-1633.4952,.12249482,.15110439
23359,Volunteer Beauty Academy-Nashville,-1436.6143,-5806.0029,.10200387,.036932714
23363,Knox County Career Center,7363.7827,3185.4246,.15654837,.19120175
23378,The College of Office Technology,5514.8081,-460.00897,.17972985,.19388753
23380,Cloyd's Barber School 2 Inc,-984.44324,-5531.9458,.10994686,.019997222
23382,Bay State School of Technology,3205.8958,-1009.311,.12762299,.12610491
23384,Fort Pierce Beauty Academy,-777.1712,-4653.814,.10174114,.025106888
23386,Charzanne Beauty College,157.01015,-4250.7803,.11030382,.04198138
23387,Marinello Schools of Beauty-San Francisco,1170.3781,-3826.7039,.12985797,.11143393
23394,Rob Roy Academy-New Bedford,-426.53644,-4711.1992,.10576569,.058143742
23396,Rogers Academy of Hair Design,-420.60187,-4807.5625,.11348137,.018803174
23397,Ross Medical Education Center-Brighton,3443.0085,-1189.46,.16150586,.16978133
23398,The Center for Cosmetology Education,-964.99786,-5564.6367,.10802701,.018172363
23408,Paul Mitchell the School-Lexington,196.63544,-4081.6296,.10931304,.075161137
23410,Fortis College,6153.5967,966.2052,.17852999,.17771886
23411,Kenneth Shuler School of Cosmetology and Nails-Columbia,-541.32861,-5470.498,.12156347,.040836096
23413,Palo Alto College,7640.5972,2389.6765,.16268909,.23999745
23417,Career Academy of Hair Design,-1057.8347,-5749.8677,.10667796,.023442956
23424,The Academy of Radio and TV Broadcasting,474.04446,-5213.1851,.14004426,.159683
23427,Fortis College-Norfolk,3667.926,-551.883,.14783993,.1796193
23430,Fort Peck Community College,8249.2939,4648.8818,.16430797,.24125125
23434,Bellus Academy-Poway,-248.2919,-4958.7676,.13358356,.089919835
23442,Empire Beauty School-Cherry Hill,-1696.0044,-6168.1445,.10930386,.032010116
23452,Empire Beauty School-Indianapolis,-1193.9152,-5435.4775,.10939453,.045960288
23458,Montebello Beauty College,-989.43958,-6604.9458,.1086307,.0058296402
23465,Ogden-Weber Technical College,2836.447,-29.387899,.1114004,.15631425
23482,Arkansas State University Mid-South,7272.8262,2992.3164,.17267315,.20671624
23485,Lamar State College-Port Arthur,11133.854,5442.2529,.2063664,.28386366
23494,Alvareitas College of Cosmetology-Godfrey,1120.2777,-3729.0151,.12821838,.072691292
23495,Cannella School of Hair Design-Chicago,-394.59265,-5083.0063,.10026404,.032148737
23502,Indiana County Technology Center,6057.4268,2143.373,.1425758,.18321985
23513,Knox Beauty College,122.96955,-4483.377,.11802211,.042959385
23517,Paul Mitchell the School-Louisville,658.61493,-3543.5952,.1070171,.085427649
23519,Brightwood College-Sacramento,4126.9946,-549.20068,.15183611,.20724535
23525,Cloyd's Beauty School 3 Inc,-984.44324,-5531.9458,.10665242,.019997222
23528,Polaris Career Center,7781.6855,4012.0969,.15744171,.20186058
23542,Scioto County Career Technical Center,8973.9189,5571.0444,.16450098,.22308567
23545,Southeastern Beauty School-Columbus Midtown,-730.33093,-5235.7407,.10735011,.050421178
23566,Charleston Cosmetology Institute,-639.19196,-4686.4771,.10389449,.047362022
23577,Paul Mitchell the School-Houston,-855.55432,-5706.8403,.10789756,.045087561
23582,Lamar State College-Orange,11665.741,7027.3506,.19851217,.28501329
23586,Stage One-The Hair School,-291.63953,-4638.397,.11387721,.03163325
23598,ITT Technical Institute-Nashville,6643.4453,2455.5647,.14103475,.20922235
23608,Provo College,1674.2679,-2416.4265,.13661598,.1550359
23610,ITT Technical Institute-Murray,6303.4502,2474.1917,.1429261,.19783737
23611,ITT Technical Institute-Tucson,7193.0693,2661.0476,.1479031,.22599661
23614,Collin County Community College District,9555.3672,5565.9712,.15321574,.26145217
23616,Concorde Career College-Kansas City,5755.9795,1012.9094,.1668172,.19609161
23620,Universal Technical Institute of Texas Inc.,7326.002,2026.5885,.14054896,.21867329
23635,Arthur's Beauty College Inc-Fort Smith,-441.65289,-4626.3125,.11384378,.031643841
24902,ICS the Wright Beauty College,-1512.7136,-6327.0732,.11034622,-.017621541
24905,Hair Fashions By Kaye Beauty College-Indianapolis,-8.4263458,-4619.4448,.11605418,.033887979
24908,Hair Fashions By Kaye Beauty College-Noblesville,-1080.2725,-5328.2622,.11081617,.038005978
24910,West Michigan College of Barbering and Beauty,581.82672,-3718.802,.10829181,.055908576
24911,Beckfield College-Florence,3759.0061,-297.4162,.13557614,.12218688
24917,Cortiva Institute-Boston,5711.9648,585.94421,.15909024,.17289901
24925,Delaware Valley Academy of Medical and Dental Assistants,5080.0469,608.26788,.15182854,.19318993
24943,Gill-Tech Academy of Hair Design,-836.95453,-4853.1763,.10614097,.026925158
24947,Baltimore Studio of Hair Design,-1680.6069,-6278.0874,.10349622,.0088243065
24948,CRU Institute of Cosmetology and Barbering,-928.61505,-6058.292,.11667401,.014060864
24950,Robert Paul Academy of Cosmetology Arts & Sciences,-1475.8499,-5936.8047,.11146651,.033746105
24951,Maryland Beauty Academy,-984.44324,-5531.9458,.10614739,.019997222
24955,All-State Career School-Lester,4678.6636,235.02805,.13913426,.18563519
24973,Milan Institute-Visalia,2998.4744,-3211.2937,.16213605,.17161702
24980,New Wave Hair Academy,285.68988,-4511.7515,.12844396,.023876794
24982,G Skin & Beauty Institute,-1062.8655,-5142.1929,.10220052,.066944622
24983,Virginia Farrell Beauty School-Livonia,-216.19038,-5084.4644,.12195142,.039320368
24990,Academy of Cosmetology,1094.1299,-3630.0063,.14154424,.057362411
25015,Orange Technical College-Mid Florida Campus,3864.9236,948.53296,.12521319,.19821487
25021,Creations College of Cosmetology,148.50339,-4232.1899,.10889748,.03868974
25033,Rasmussen College-Mankato,2035.2531,-2121.8594,.1329304,.13436918
25039,Warren County Community College,6637.5815,2278.8081,.15723136,.22494359
25040,Marinello Schools of Beauty-Layton,-193.83067,-4639.6548,.091333322,.035275061
25046,Orange Technical College-Winter Park Campus,5351.5171,2062.825,.12945001,.20753902
25049,Beauty Academy,-418.90109,-4636.6836,.1065876,.051351193
25083,Southeast Community College Area,12191.805,8283.8701,.16802578,.31825286
25086,Middle Georgia Technical College,8195.4619,4213.9902,.161714,.21518485
25103,Beauty Technical College Inc,-236.23528,-4766.8472,.10625578,.036609765
25106,Blackfeet Community College,4277.6396,389.59311,.14801063,.1604566
25117,Ridge Technical College,5722.6226,2310.0254,.13971926,.14138803
25132,Orange Technical College-Orlando Campus,8792.1582,5007.1553,.15476888,.24220006
25135,MarJon School of Beauty ltd-Tonawanda,598.05878,-3795.2209,.11566579,.051959451
25141,American Indian OIC Inc,3207.033,-1295.4122,.12895818,.16431364
25154,City College-Fort Lauderdale,5337.1987,1368.9109,.14898607,.23064196
25161,Marinello Schools of Beauty-Ogden,-315.92499,-4730.4199,.10142453,.029784787
25171,Sarasota School of Massage Therapy,3853.3179,-338.10571,.14120674,.14030765
25175,Aaniiih Nakoda College,8746.7158,5352.7476,.16938183,.24563941
25183,South Louisiana Beauty College,-2019.161,-6125.7388,.092723928,.0056683407
25185,Hair Dynamics Education Center,-1481.1924,-5579.8906,.10876468,.016620921
25189,Barrett and Company School of Hair Design,-260.48059,-4671.1782,.10296071,.03837065
25193,Ohio State School of Cosmetology-Canal Winchester,68.556725,-4156.7959,.11370976,.062727615
25198,Avance Beauty College,197.08054,-4316.793,.1197622,.038142607
25200,International School of Skin Nailcare & Massage Therapy,1551.8048,-3267.1853,.13926779,.10109186
25202,California Career School,2355.9602,-2024.8057,.12634595,.09097144
25204,Adrian's College of Beauty Turlock,-1460.031,-6363.5483,.11313786,.0065984679
25208,Merrell University of Beauty Arts and Science,-984.44324,-5531.9458,.10744856,.019997222
25212,Arlington Career Institute,5290.8213,435.94382,.15238036,.1802184
25215,Lamson College,4386.1782,-1211.2141,.16327372,.19666629
25218,Seguin Beauty School-Seguin,-1425.8042,-6040.5977,.12067357,.02354758
25227,Eastland-Fairfield Career and Technical Schools,9711.5996,5756.6074,.17430303,.23353615
25237,Ocean County Vocational-Technical School,7363.9653,3697.8672,.14406334,.20770434
25239,Elizabeth Grady School of Esthetics and Massage Therapy,1327.5072,-3148.3594,.13826199,.1052064
25240,Sunstate Academy,-90.38208,-4415.4688,.11018949,.074289769
25242,Robert Morgan Educational Center and Technical College,5776.0298,2424.6257,.12430958,.21099178
25245,Ralph R Willis Career and Technical Center,7915.1377,4224.0825,.1515574,.21943092
25258,Lees School of Cosmetology,-1064.1411,-6041.5713,.11547363,.011484617
25259,Artistic Academy of Hair Design,-914.89771,-5505.668,.10806296,.023883319
25261,Jenny Lea Academy of Cosmetology,743.74695,-3601.8948,.11661303,.056449149
25275,Houston Training School-Main Campus,196.30374,-5329.7632,.12120468,.037986059
25282,Robert Fiance Beauty Schools-North Plainfield,-740.86884,-6158.3477,.12469278,.01797317
25283,TDDS Technical Institute,4624.4614,471.77313,.13377273,.12738758
25295,Hamrick School,3181.1118,-1476.0028,.14920112,.10461964
25306,St Charles Community College,8663.5303,5513.6387,.1430438,.26150671
25307,Sebring Career Schools-Houston,-744.29761,-6176.0029,.11497867,.041042306
25312,Woodward Beauty College,-1336.5698,-5972.3892,.1129546,.038030002
25318,Paul Mitchell the School-Provo,-1220.7257,-4328.0469,.091449104,.090725824
25322,Lac Courte Oreilles Ojibwa Community College,7692.3247,4968.1294,.14959773,.21071154
25336,Ross Medical Education Center-Lansing,4747.812,334.51343,.1656909,.1828561
25348,Fred W Eberle Technical Center,9497.377,6036.4277,.16488487,.24036884
25354,Skyline College-Richmond,8306.6611,2970.802,.16038327,.23765972
25355,Mercer County Technical Education Center,7957.1846,4353.728,.15864678,.2073575
25364,Louisiana Academy of Beauty,-1242.2296,-5781.8164,.11147317,.0029164059
25366,Commonwealth Technical Institute,418.84201,-3027.5747,.093375191,.092773959
25372,Palomar Institute of Cosmetology,-2293.3406,-7097.5874,.10535306,.026088648
25383,Delta College of Arts & Technology,7223.394,2131.2463,.16415323,.20824747
25385,Arthur's Beauty College Inc-Jacksonville,-1140.0569,-5469.5625,.11104042,.029266309
25388,Suffolk Beauty Academy,151.86304,-4275.3643,.10957709,.042840131
25391,Brightwood College-Los Angeles-Van Nuys,9988.2705,4382.1064,.17428659,.27321219
25395,Irvine Valley College,8747.1514,4570.4092,.14993261,.2703217
25400,Tennessee Academy of Cosmetology-Stage Road,189.73303,-5164.9893,.13207743,.025521776
25414,Toledo Academy of Beauty Culture-South,-544.90021,-4397.8521,.1004544,.038417038
25419,BJ's Beauty & Barber College,-2218.8523,-6418.2534,.098543547,.037215788
25423,National Holistic Institute,2355.8621,-2903.1167,.1429006,.15078749
25434,Brownson Technical School,2944.2183,-753.39264,.11744457,.10719956
25438,Paris II Educational Center,-1680.3324,-6206.2104,.1119005,.0017110723
25443,Butler Beauty Academy,-3209.7441,-6936.918,.08260867,-.019466167
25452,Chief Dull Knife College,7531.5029,3138.1252,.15809822,.21888462
25458,Inner State Beauty School,886.18854,-3907.7124,.12156836,.049860578
25459,Hypnosis Motivation Institute,2456.8604,-423.82761,.11797106,.14706507
25464,MTI Business College Inc,2107.9182,-2425.4712,.12141867,.15379502
25485,Cosmetology Training Center,-1623.5393,-6390.54,.11780056,.0068623144
25488,South Texas Vocational Technical Institute-Weslaco,5470.1846,-783.1001,.18806177,.13465983
25490,Brightwood College-Vista,4238.4302,-908.67285,.16112654,.21135959
25494,South Texas Vocational Technical Institute-McAllen,2917.5325,-2531.541,.16173314,.12822348
25508,Nebraska Indian Community College,8232.9912,4488.231,.16030493,.21491313
25511,PJ's College of Cosmetology-Glasgow,-808.37793,-5217.2847,.10351045,.057875447
25512,East Metro Opportunities Industrialization Center,530.96094,-2820.5,.10018984,.065037459
25524,Academy of Hair Technology,-1573.6616,-6022.1611,.11199492,.01412112
25535,Associated Technical College-San Diego,-3883.011,-7178.875,.067845352,.054175772
25537,Nueta Hidatsa Sahnish College,8908.9521,5560.5244,.16090131,.26377439
25542,Radford M Locklin Technical Center,6825.1436,3058.1685,.15384635,.19300306
25543,American Beauty Institute,-1561.8364,-6321.1455,.1128732,.02952111
25545,Hazleton Area Career Center,10682.913,6237.4844,.17842875,.26920807
25546,Gibson Barber and Beauty College,-850.61639,-5768.333,.12784092,.0010338866
25548,Vanguard College of Cosmetology-Slidell,-1225.9629,-5508.8599,.1014308,.042424355
25553,Patsy and Robs Academy of Beauty-St Ann,-1000.3672,-5950.29,.123656,.022343557
25565,Yukon Beauty College Inc,-1364.2922,-5814.3262,.10079369,.0029163668
25566,Niles School of Cosmetology,196.36107,-4265.4551,.11952683,.039513651
25568,Paul Mitchell the School-Salt Lake City,190.39679,-4260.1313,.10834216,.076392971
25577,Premier Hair Academy,1346.373,-2887.3989,.11546266,.057917826
25587,Prism Career Institute-Philadelphia,1408.8756,-3620.9844,.1335683,.14140099
25589,Cheveux School of Hair Design,-1104.9302,-5812.4604,.11795732,.0075710993
25593,United Education Institute-Huntington Park Campus,2766.0386,-2551.376,.14415239,.18852709
25594,InterCoast Colleges-Anaheim,2464.3875,-3003.387,.1449876,.16072156
25595,The Salon Professional Academy,-1027.0308,-4872.0327,.095467761,.0251824
25606,Pinnacle Institute of Cosmetology,-984.44324,-5531.9458,.10689201,.019997222
25607,Pickaway Ross Joint Vocational School District,9689.4678,5685.9146,.17504326,.24803396
25608,Southeast School of Cosmetology,793.28693,-3507.8135,.1082093,.062043447
25619,Brillare Hairdressing Academy,-2012.5591,-6743.29,.11099262,.043944687
25623,Apollo Career Center,7065.6406,3829.4888,.14490157,.18232681
25630,Raphael's School of Beauty Culture Inc-Alliance,-98.624786,-4404.8291,.11771646,.036461603
25647,Elaine Steven Beauty College,-771.22357,-5693.7227,.1157704,.028682249
25650,Platt Technical High School,10155.687,6020.5518,.17216308,.25083873
25654,Kaplan College-Stockton,4403.4199,-407.25977,.16520435,.21793006
25676,Sumter Beauty College,109.59164,-4292.2227,.11149397,.038314246
25681,Texas Barber College,-2325.2839,-5415.9082,.077751018,.053501785
25685,Grabber School of Hair Design,-1532.9421,-6031.3062,.10718899,.033595439
25686,Mahoning County Career and Technical Center,6991.605,3237.7271,.15456533,.19672133
25688,Sussex County Community College,6241.0986,1501.6053,.15787502,.2288333
25693,Le Cordon Bleu College of Culinary Arts-Austin,1614.6509,-2976.8257,.13167225,.13219757
25696,Searcy Beauty College,-679.49139,-5382.9375,.11332119,.016026594
25703,Los Angeles ORT College-Los Angeles Campus,4936.5151,-2201.8835,.1749621,.18733129
25720,Vista College,3098.6643,-2374.8638,.16244556,.15606579
25728,Vista College-Online,3775.0671,-557.8017,.1352931,.12876888
25729,Business Informatics Center Inc,4412.2168,123.66364,.13597319,.16026792
25731,Evans Hairstyling College-Cedar City,882.93738,-3199.4482,.11516304,.075992316
25732,La Belle Beauty Academy,-361.16733,-5680.8535,.1160972,.018784482
25770,Paul Mitchell the School-Esani,-1472.1471,-6152.3906,.11065947,.02322063
25777,Beauty College of America,-358.79382,-4972.8091,.11094512,.029982336
25779,Santa Barbara Business College-Bakersfield,4660.166,-754.51794,.16322233,.19418448
25780,Santa Barbara Business College-Santa Maria,4581.4546,91.303757,.15374383,.21600869
25783,International City Beauty College,-641.9248,-5585.1953,.11025177,.027398031
25799,Opportunities Industrialization Center,4301.0645,-290.38525,.15062124,.13895379
25801,Iverson Business School,3369.5273,-1286.1726,.14510527,.16378696
25802,Atlanta School of Massage,2225.6526,-2348.3484,.13913254,.11916405
25811,Claremore Beauty College,-992.59784,-5556.1592,.10663399,.020380082
25812,CC's Cosmetology College,-633.99646,-5301.8662,.10787719,.010292166
25822,Guy's Shreveport Academy of Cosmetology Inc,-130.64224,-4299.7339,.11283957,.03972936
25827,Cortiva Institute-Tucson,4229.272,-1096.8965,.16280952,.14966018
25829,Kaplan Career Institute-Cleveland,3020.6282,-570.56818,.13896814,.16621302
25830,Gwinnett College-Lilburn,4544.1484,213.30127,.14500061,.19862492
25842,Newbridge College-Santa Ana,6926.4453,1687.33,.16287203,.22751179
25849,First Institute Inc,4161.4092,-764.22076,.15891838,.15378411
25860,Jones Hair Design College,-457.93777,-4923.6079,.10828578,.037087452
25862,Florida Career College-Clearwater,2995.1208,-1929.4229,.14472908,.13929006
25869,Harris School of Business-Voorhees Campus,1615.9749,-3186.5024,.13487093,.1373319
25876,Orlo School of Hair Design and Cosmetology,-822.56458,-4323.6875,.10161018,.052054681
25877,Hair Professionals Career College,-1677.8987,-5371.1641,.086071841,.014428577
25885,Ohio State School of Cosmetology-Heath,428.78442,-3754.9927,.11110947,.074839756
25911,Career Point College,2329.1038,-2865.6213,.14654383,.13168615
25919,Brightwood College-El Paso,5823.1108,94.053818,.17884907,.20005919
25931,Heald College-Roseville,5330.0425,451.91696,.15248077,.20594417
25932,Heald College-San Jose,6535.4536,1193.9965,.15443964,.22067586
25933,Heald College-Stockton,5098.2388,-595.65564,.16443859,.21732582
25943,CollegeAmerica-Denver,1628.7714,-2229.7388,.12827092,.15624614
25950,Fayetteville College of Cosmetology Arts and Sciences,-1504.7249,-6142.1138,.10659765,.040473234
25956,Asian-American International Beauty College,-1794.7631,-7681.7373,.1247471,-.027589886
25957,Hillsdale Beauty College,-731.93073,-5252.7056,.10636865,.025073424
25964,Spartan College of Aeronautics & Technology,4906.2188,545.61768,.12240523,.17738546
25965,ATI Career Training Center-North Richland Hills,2477.8076,-2203.8501,.14124018,.16425514
25966,ATI Career Training Center-Dallas,3464.998,-1503.2815,.14650869,.19481723
25971,Heritage Institute-Ft Myers,2783.8176,-2051.0806,.150674,.14635102
25974,Pontotoc Technology Center,6818.6553,4007.9819,.13542143,.20325387
25976,New Wave Hair Academy-Jackson,704.20673,-3869.1606,.12669452,.035125621
25995,Empire Beauty School-Hanover Park,-1450.0142,-5942.106,.11436369,.033639185
25997,Vatterott College-Berkeley,4614.7803,1419.6488,.13013223,.16776235
26000,Northwest Technology Center-Alva,7256.3086,3575.575,.15403707,.20814839
26002,Ocean Corporation,5836.8999,2252.0327,.13072313,.13708881
26005,Wes Watkins Technology Center,7520.3638,4235.3667,.15546282,.20762627
26010,American School of Business,3597.4492,-855.70172,.15201765,.11882618
26011,Opelousas School of Cosmetology,-1000.1901,-5530.1519,.1061405,.019328993
26016,Brewster Technical College,4039.6982,1010.4086,.12151274,.15173005
26023,Central Coast College,4464.2354,-1654.4263,.16287233,.20826924
26038,Lorain County Joint Vocational School District,6570.9424,3408.6123,.14325401,.19176334
26055,Remington College-Mobile Campus,5380.5229,47.579021,.16457008,.19964615
26062,Everest College-Renton,3050.5852,-922.7381,.13015856,.2022732
26063,Paul Mitchell the School-Wichita,-188.96861,-4355.0806,.107117,.062623218
26068,Career Technical College-Monroe,4082.1831,-961.78766,.16071287,.17680073
26070,Tricoci University of Beauty Cuture LLC-Bloomington,-949.06519,-5396.3408,.10568303,.049600903
26071,Paul Mitchell the School-Boise,-54.857231,-3294.1589,.10341498,.08193171
26076,Empire Beauty School-Dunwoody,-482.2338,-4753.1284,.10999157,.046888337
26080,Neosho Beauty College,-1738.3962,-5837.4893,.10062506,.025957773
26089,Pinnacle College,4072.2791,-1310.0369,.14284083,.18336619
26092,Vatterott College-Des Moines,3623.7437,267.21033,.12686266,.13021028
26094,Valley College-Martinsburg,2418.6868,-653.82831,.1204158,.14719401
26095,Career Training Academy-Lower Burrell,4621.3555,103.7752,.16464135,.18235931
26101,Washington County Adult Skill Center,8278.7275,5610.1304,.15346864,.21441421
26105,Xenon International Academy-Omaha,-1306.832,-4631.8223,.093802817,.054852903
26109,Stone Child College,7237.6499,4434.9888,.13945743,.21052925
